doc_id,keyword,difficulty,question_template,suggested_answer_length
"cc_news_119_Man, 22, dies in Duluth neighb",shooting,advanced,shootingの課題と解決策は何ですか？,3-5文
"cc_news_119_Man, 22, dies in Duluth neighb",Tuesday,basic,Tuesdayとは何ですか？,1-2文
"cc_news_119_Man, 22, dies in Duluth neighb",Tuesday,basic,Tuesdayについて説明してください。,1-2文
"cc_news_119_Man, 22, dies in Duluth neighb",Duluth,basic,Duluthとは何ですか？,1-2文
"cc_news_119_Man, 22, dies in Duluth neighb",Duluth,basic,Duluthについて説明してください。,1-2文
"cc_news_119_Man, 22, dies in Duluth neighb",that,basic,thatとは何ですか？,1-2文
"cc_news_119_Man, 22, dies in Duluth neighb",that,basic,thatについて説明してください。,1-2文
cc_news_120_Turkey close to identifying Is,Kurtulmus,advanced,Kurtulmusの応用例を挙げてください。,3-5文
cc_news_120_Turkey close to identifying Is,Kurtulmus,advanced,Kurtulmusの課題と解決策は何ですか？,3-5文
cc_news_120_Turkey close to identifying Is,carried,intermediate,carriedはどのように使われますか？,2-3文
cc_news_120_Turkey close to identifying Is,carried,intermediate,carriedの利点は何ですか？,2-3文
cc_news_120_Turkey close to identifying Is,Turkey,basic,Turkeyとは何ですか？,1-2文
cc_news_120_Turkey close to identifying Is,Turkey,basic,Turkeyについて説明してください。,1-2文
cc_news_121_Republican Anne Neu wins speci,Republican,advanced,Republicanの応用例を挙げてください。,3-5文
cc_news_121_Republican Anne Neu wins speci,Republican,advanced,Republicanの課題と解決策は何ですか？,3-5文
cc_news_121_Republican Anne Neu wins speci,ELECTION,advanced,ELECTIONの技術的な詳細を説明してください。,3-5文
cc_news_121_Republican Anne Neu wins speci,ELECTION,advanced,ELECTIONと他の手法との違いは何ですか？,3-5文
cc_news_121_Republican Anne Neu wins speci,election,advanced,electionの応用例を挙げてください。,3-5文
cc_news_121_Republican Anne Neu wins speci,election,advanced,electionの課題と解決策は何ですか？,3-5文
cc_news_121_Republican Anne Neu wins speci,UNUSUAL,advanced,UNUSUALの技術的な詳細を説明してください。,3-5文
cc_news_121_Republican Anne Neu wins speci,UNUSUAL,advanced,UNUSUALと他の手法との違いは何ですか？,3-5文
cc_news_122_Report: Trump campaign had rep,intelligence,advanced,intelligenceの応用例を挙げてください。,3-5文
cc_news_122_Report: Trump campaign had rep,intelligence,advanced,intelligenceの課題と解決策は何ですか？,3-5文
cc_news_122_Report: Trump campaign had rep,officials,advanced,officialsの応用例を挙げてください。,3-5文
cc_news_122_Report: Trump campaign had rep,officials,advanced,officialsの課題と解決策は何ですか？,3-5文
cc_news_122_Report: Trump campaign had rep,Russian,basic,Russianとは何ですか？,1-2文
cc_news_122_Report: Trump campaign had rep,Russian,basic,Russianについて説明してください。,1-2文
cc_news_122_Report: Trump campaign had rep,calls,basic,callsとは何ですか？,1-2文
cc_news_122_Report: Trump campaign had rep,calls,basic,callsについて説明してください。,1-2文
cc_news_123_Editorial: North Dakota's effi,efficiency,advanced,efficiencyの応用例を挙げてください。,3-5文
cc_news_123_Editorial: North Dakota's effi,efficiency,advanced,efficiencyの課題と解決策は何ですか？,3-5文
cc_news_123_Editorial: North Dakota's effi,story,basic,storyとは何ですか？,1-2文
cc_news_123_Editorial: North Dakota's effi,story,basic,storyについて説明してください。,1-2文
cc_news_123_Editorial: North Dakota's effi,North,intermediate,Northはどのように使われますか？,2-3文
cc_news_123_Editorial: North Dakota's effi,North,intermediate,Northの利点は何ですか？,2-3文
cc_news_123_Editorial: North Dakota's effi,Grand,basic,Grandとは何ですか？,1-2文
cc_news_123_Editorial: North Dakota's effi,Grand,basic,Grandについて説明してください。,1-2文
"cc_news_124_Wild pepper goal, but can't sc",Cramarossa,advanced,Cramarossaの応用例を挙げてください。,3-5文
"cc_news_124_Wild pepper goal, but can't sc",Cramarossa,advanced,Cramarossaの課題と解決策は何ですか？,3-5文
"cc_news_124_Wild pepper goal, but can't sc",Minnesota,advanced,Minnesotaの応用例を挙げてください。,3-5文
"cc_news_124_Wild pepper goal, but can't sc",Minnesota,advanced,Minnesotaの課題と解決策は何ですか？,3-5文
"cc_news_124_Wild pepper goal, but can't sc",Anaheim,basic,Anaheimとは何ですか？,1-2文
"cc_news_124_Wild pepper goal, but can't sc",Anaheim,basic,Anaheimについて説明してください。,1-2文
"cc_news_124_Wild pepper goal, but can't sc",Gibson,basic,Gibsonとは何ですか？,1-2文
"cc_news_124_Wild pepper goal, but can't sc",Gibson,basic,Gibsonについて説明してください。,1-2文
cc_news_125_Cuba puts on show of strength ,Venezuela,advanced,Venezuelaの応用例を挙げてください。,3-5文
cc_news_125_Cuba puts on show of strength ,Venezuela,advanced,Venezuelaの課題と解決策は何ですか？,3-5文
cc_news_125_Cuba puts on show of strength ,strength,advanced,strengthの応用例を挙げてください。,3-5文
cc_news_125_Cuba puts on show of strength ,strength,advanced,strengthの課題と解決策は何ですか？,3-5文
cc_news_125_Cuba puts on show of strength ,marching,advanced,marchingの応用例を挙げてください。,3-5文
cc_news_125_Cuba puts on show of strength ,marching,advanced,marchingの課題と解決策は何ですか？,3-5文
cc_news_125_Cuba puts on show of strength ,Castro,intermediate,Castroはどのように使われますか？,2-3文
cc_news_125_Cuba puts on show of strength ,Castro,intermediate,Castroの利点は何ですか？,2-3文
cc_news_126_UPDATE: Man fires shots from n,Kessler,basic,Kesslerとは何ですか？,1-2文
cc_news_126_UPDATE: Man fires shots from n,Kessler,basic,Kesslerについて説明してください。,1-2文
cc_news_126_UPDATE: Man fires shots from n,Sheriff,intermediate,Sheriffはどのように使われますか？,2-3文
cc_news_126_UPDATE: Man fires shots from n,Sheriff,intermediate,Sheriffの利点は何ですか？,2-3文
cc_news_126_UPDATE: Man fires shots from n,UPDATE,advanced,UPDATEの技術的な詳細を説明してください。,3-5文
cc_news_126_UPDATE: Man fires shots from n,UPDATE,advanced,UPDATEと他の手法との違いは何ですか？,3-5文
cc_news_127_ND state senators vote down bi,legislators,advanced,legislatorsの応用例を挙げてください。,3-5文
cc_news_127_ND state senators vote down bi,legislators,advanced,legislatorsの課題と解決策は何ですか？,3-5文
cc_news_127_ND state senators vote down bi,cultural,advanced,culturalの応用例を挙げてください。,3-5文
cc_news_127_ND state senators vote down bi,cultural,advanced,culturalの課題と解決策は何ですか？,3-5文
cc_news_127_ND state senators vote down bi,training,advanced,trainingの応用例を挙げてください。,3-5文
cc_news_127_ND state senators vote down bi,training,advanced,trainingの課題と解決策は何ですか？,3-5文
cc_news_128_Twins' Perkins encouraged afte,Perkins,basic,Perkinsとは何ですか？,1-2文
cc_news_128_Twins' Perkins encouraged afte,Perkins,basic,Perkinsについて説明してください。,1-2文
cc_news_128_Twins' Perkins encouraged afte,bullpen,intermediate,bullpenはどのように使われますか？,2-3文
cc_news_128_Twins' Perkins encouraged afte,bullpen,intermediate,bullpenの利点は何ですか？,2-3文
cc_news_128_Twins' Perkins encouraged afte,that,basic,thatとは何ですか？,1-2文
cc_news_128_Twins' Perkins encouraged afte,that,basic,thatについて説明してください。,1-2文
cc_news_128_Twins' Perkins encouraged afte,said,basic,saidとは何ですか？,1-2文
cc_news_128_Twins' Perkins encouraged afte,said,basic,saidについて説明してください。,1-2文
cc_news_129_Man accused in Crookston bar d,misdemeanor,advanced,misdemeanorの応用例を挙げてください。,3-5文
cc_news_129_Man accused in Crookston bar d,misdemeanor,advanced,misdemeanorの課題と解決策は何ですか？,3-5文
cc_news_129_Man accused in Crookston bar d,Crookston,advanced,Crookstonの応用例を挙げてください。,3-5文
cc_news_129_Man accused in Crookston bar d,Crookston,advanced,Crookstonの課題と解決策は何ですか？,3-5文
cc_news_129_Man accused in Crookston bar d,sentenced,advanced,sentencedの応用例を挙げてください。,3-5文
cc_news_129_Man accused in Crookston bar d,sentenced,advanced,sentencedの課題と解決策は何ですか？,3-5文
cc_news_129_Man accused in Crookston bar d,Strommen,advanced,Strommenの応用例を挙げてください。,3-5文
cc_news_129_Man accused in Crookston bar d,Strommen,advanced,Strommenの課題と解決策は何ですか？,3-5文
cc_news_130_Ten different players score fo,different,advanced,differentの応用例を挙げてください。,3-5文
cc_news_130_Ten different players score fo,different,advanced,differentの課題と解決策は何ですか？,3-5文
cc_news_130_Ten different players score fo,Central,basic,Centralとは何ですか？,1-2文
cc_news_130_Ten different players score fo,Central,basic,Centralについて説明してください。,1-2文
cc_news_130_Ten different players score fo,Knights,intermediate,Knightsはどのように使われますか？,2-3文
cc_news_130_Ten different players score fo,Knights,intermediate,Knightsの利点は何ですか？,2-3文
"cc_news_131_George Will: To 2016, American",California,advanced,Californiaの応用例を挙げてください。,3-5文
"cc_news_131_George Will: To 2016, American",California,advanced,Californiaの課題と解決策は何ですか？,3-5文
"cc_news_131_George Will: To 2016, American",Americans,advanced,Americansの応用例を挙げてください。,3-5文
"cc_news_131_George Will: To 2016, American",Americans,advanced,Americansの課題と解決策は何ですか？,3-5文
"cc_news_131_George Will: To 2016, American",National,advanced,Nationalの応用例を挙げてください。,3-5文
"cc_news_131_George Will: To 2016, American",National,advanced,Nationalの課題と解決策は何ですか？,3-5文
"cc_news_131_George Will: To 2016, American",percent,intermediate,percentはどのように使われますか？,2-3文
"cc_news_131_George Will: To 2016, American",percent,intermediate,percentの利点は何ですか？,2-3文
cc_news_132_Tribe asks court to overturn p,Standing,advanced,Standingの応用例を挙げてください。,3-5文
cc_news_132_Tribe asks court to overturn p,Standing,advanced,Standingの課題と解決策は何ですか？,3-5文
cc_news_132_Tribe asks court to overturn p,pipeline,advanced,pipelineの応用例を挙げてください。,3-5文
cc_news_132_Tribe asks court to overturn p,pipeline,advanced,pipelineの課題と解決策は何ですか？,3-5文
cc_news_132_Tribe asks court to overturn p,Tribe,intermediate,Tribeはどのように使われますか？,2-3文
cc_news_132_Tribe asks court to overturn p,Tribe,intermediate,Tribeの利点は何ですか？,2-3文
cc_news_133_Trump administration sued over,Wildlife,advanced,Wildlifeの応用例を挙げてください。,3-5文
cc_news_133_Trump administration sued over,Wildlife,advanced,Wildlifeの課題と解決策は何ですか？,3-5文
cc_news_133_Trump administration sued over,Service,intermediate,Serviceはどのように使われますか？,2-3文
cc_news_133_Trump administration sued over,Service,intermediate,Serviceの利点は何ですか？,2-3文
cc_news_133_Trump administration sued over,listing,intermediate,listingはどのように使われますか？,2-3文
cc_news_133_Trump administration sued over,listing,intermediate,listingの利点は何ですか？,2-3文
