doc_id,keyword,difficulty,category,frequency,context
cc_news_159_Traffic collision injures Gran,said,intermediate,other,3,He said he was not aware of any damage to the trailer
cc_news_159_Traffic collision injures Gran,SUV,advanced,technical_term,1,"Travis Benson said the driver of the SUV, a gray Toyota RAV4, was heading south on North 55th Street"
cc_news_160_Evacuees from California dam c,from,intermediate,other,3,"Evacuees from California dam can return home, sheriff says A previous evacuation order has been redu"
cc_news_160_Evacuees from California dam c,California,advanced,other,2,"Evacuees from California dam can return home, sheriff says A previous evacuation order has been redu"
cc_news_160_Evacuees from California dam c,that,intermediate,other,3,"The warning means that people can return but should be prepared to evacuate again if necessary, Hone"
cc_news_161_Some like it hot: Heat wave ne,that,basic,other,6,Less snow could mean less moisture that could flow over the plains
cc_news_161_Some like it hot: Heat wave ne,February,advanced,other,6,"Overall, February for almost all of the U"
cc_news_161_Some like it hot: Heat wave ne,could,basic,other,8,Less snow could mean less moisture that could flow over the plains
cc_news_161_Some like it hot: Heat wave ne,NWS,advanced,technical_term,7,NWS meteorologists predict a 2- to 4-foot rise with record runoff and possibly elevations
cc_news_162_Lloyd Omdahl: Governor faces r,state,basic,other,10,"Rather than implementing the report, state officials of the day thought it would be best to wait unt"
cc_news_162_Lloyd Omdahl: Governor faces r,have,basic,other,10,") We have more local governments per capita, the largest Legislature per capita outside of New Hamps"
cc_news_162_Lloyd Omdahl: Governor faces r,would,basic,other,5,The proposed constitution would have made possible reducing the number of elected state officials do
cc_news_162_Lloyd Omdahl: Governor faces r,with,basic,other,5,"Rather than going all the way back to statehood, let's just start with 1942, when the Public Adminis"
cc_news_163_N. Korea suspected behind murd,Korean,basic,other,6,Malaysians and North Koreans can visit each other's country without visas
cc_news_163_N. Korea suspected behind murd,leader,intermediate,other,4,"Korea suspected behind murder of leader's half-brother, U"
cc_news_163_N. Korea suspected behind murd,travel,intermediate,other,4,"He was known to travel to Hong Kong, Macau and mainland China"
cc_news_163_N. Korea suspected behind murd,TV,advanced,technical_term,2,"South Korea's TV Chosun, a cable-TV network, reported that Kim had been poisoned with a needle by tw"
cc_news_164_Police: Saving a life comes fi,people,basic,other,8,"But too few people know about the law, Anderson said"
cc_news_164_Police: Saving a life comes fi,Police,intermediate,other,4,Police: Saving a life comes first when reporting overdoses She had overdosed
cc_news_164_Police: Saving a life comes fi,Good,intermediate,other,4,"""They're using the Good Samaritan laws as an excuse to charge people because, obviously, if I gave y"
cc_news_164_Police: Saving a life comes fi,Anderson,advanced,other,6,"But too few people know about the law, Anderson said"
cc_news_165_Ethics office urges White Hous,Conway,basic,other,7,He said Conway's remarks closely mirrored that example of what not to do
cc_news_165_Ethics office urges White Hous,Ethics,intermediate,other,3,"Ethics office urges White House to weigh disciplining Conway The letter, dated Monday and addressed "
cc_news_165_Ethics office urges White Hous,office,intermediate,other,4,The ethics office has little enforcement power
cc_news_165_Ethics office urges White Hous,Nordstrom,advanced,other,3,Trump himself earlier attacked Nordstrom for dropping his daughter's brand
cc_news_166_Letter: Event coordinator outs,event,basic,other,8,The event coordinator is one of these women
cc_news_166_Letter: Event coordinator outs,coordinator,advanced,other,5,The event coordinator is one of these women
cc_news_166_Letter: Event coordinator outs,and,basic,other,19,The staff and faculty understand her worth very well
cc_news_167_CDC considers lowering thresho,lead,basic,other,27,children have lead levels at or above the current threshold
cc_news_167_CDC considers lowering thresho,CDC,advanced,technical_term,14,The CDC did not respond to a request for comment
cc_news_167_CDC considers lowering thresho,threshold,advanced,other,11,"CDC considers lowering threshold level for lead exposure Since 2012, the CDC, which sets public heal"
cc_news_167_CDC considers lowering thresho,exposure,advanced,other,7,"CDC considers lowering threshold level for lead exposure Since 2012, the CDC, which sets public heal"
cc_news_167_CDC considers lowering thresho,health,basic,other,9,"If the CDC urges public health action under a new threshold, HUD said it will follow through"
cc_news_167_CDC considers lowering thresho,blood,basic,other,9,"CDC considers lowering threshold level for lead exposure Since 2012, the CDC, which sets public heal"
cc_news_168_Protect Minnesota group takes ,Protect,basic,other,7,Protect Minnesota group takes aim at 'lifetime permit' gun b
cc_news_168_Protect Minnesota group takes ,Minnesota,advanced,other,12,Protect Minnesota group takes aim at 'lifetime permit' gun b
cc_news_168_Protect Minnesota group takes ,bill,basic,other,20,The original House bill also gained a companion Senate bill
cc_news_168_Protect Minnesota group takes ,permit,basic,other,17,"A carry permit would would be optional, but not required to carry a handgun"
cc_news_168_Protect Minnesota group takes ,Cornish,basic,other,7,""" Cornish dismissed concerns from Protect Minnesota, whom he called ""gun-haters"
cc_news_168_Protect Minnesota group takes ,that,basic,other,8,"""It's not that expensive to do background checks and issue these cards any more"
cc_news_169_Concordia Language Villages di,Concordia,advanced,other,4,"Concordia Language Villages director: Travel ban hurts hiring of summer-camp staff For many, this is"
cc_news_169_Concordia Language Villages di,international,advanced,other,4,The international camp staff return to their home countries with an increased understanding of typic
cc_news_169_Concordia Language Villages di,Language,advanced,other,4,About 900 staff join the 15 Language Villages each summer
cc_news_169_Concordia Language Villages di,Villages,advanced,other,4,About 900 staff join the 15 Language Villages each summer
cc_news_170_Around 60 killed as drug gangs,between,basic,other,6,Security analysts have said that a truce that held for years between the PCC and CV was broken last 
cc_news_170_Around 60 killed as drug gangs,sparked,intermediate,other,3,That has sparked a rash of deadly riots in recent years
cc_news_170_Around 60 killed as drug gangs,BRASILIA,advanced,technical_term,1,Around 60 killed as drug gangs clash in Brazil prison massacre BRASILIA - Around 60 people were kill
cc_news_170_Around 60 killed as drug gangs,violence,advanced,other,4,"2, in the worst violence in over two decades in Brazil's overcrowded penitentiary system"
cc_news_171_Group looks to recruit Nolan f,Nolan,basic,other,6,"Nolan would join a growing field of DFL contenders for governor: State Auditor Rebecca Otto, St"
cc_news_171_Group looks to recruit Nolan f,Minnesota,advanced,other,4,"Minnesota Republican Party Chairman Keith Downey, Minnesota House Speaker Kurt Daudt and Hennepin Co"
cc_news_171_Group looks to recruit Nolan f,governor,advanced,other,5,"""We need a candidate for governor who appeals to the broadest number of Minnesotans, based on proven"
cc_news_172_Local clipboard,victory,intermediate,other,3,Anya Edwards paced the Eagles with 28 points to victory
cc_news_172_Local clipboard,EGF,advanced,technical_term,2,"Thief River Falls 3, EGF Senior High 2 THIEF RIVER FALLS, Minn"
cc_news_172_Local clipboard,THIEF,advanced,technical_term,1,"Thief River Falls 3, EGF Senior High 2 THIEF RIVER FALLS, Minn"
cc_news_172_Local clipboard,RIVER,advanced,technical_term,1,"Thief River Falls 3, EGF Senior High 2 THIEF RIVER FALLS, Minn"
cc_news_173_Minnesota group holds first-ev,Native,basic,other,6,Native women and those who had lost family members led the march and allies brought up the rear
cc_news_173_Minnesota group holds first-ev,really,intermediate,other,4,"""We're really, really humbled and honored by all of you coming out on this cold day and joining us"
cc_news_173_Minnesota group holds first-ev,HIV,advanced,technical_term,1,"A Planned Parenthood table offered condoms and literature about HIV/AIDS prevention, while Northwood"
cc_news_173_Minnesota group holds first-ev,AIDS,advanced,technical_term,1,"A Planned Parenthood table offered condoms and literature about HIV/AIDS prevention, while Northwood"
cc_news_174_Red River sweeps Central in ba,Central,intermediate,other,2,"Red River sweeps Central in basketball doubleheader In the nightcap, Red River had 40 second-half po"
cc_news_174_Red River sweeps Central in ba,scored,intermediate,other,2,Aaron Knutson scored 12 points and Jacob Ohnstad 10 to lead Central
cc_news_174_Red River sweeps Central in ba,the,intermediate,other,3,"Red River sweeps Central in basketball doubleheader In the nightcap, Red River had 40 second-half po"
cc_news_175_Having a ball: Seniors two-ste,Senior,intermediate,other,3,Having a ball: Seniors two-step to the oldies at Parkwood Senior Living's Valentine's social Joi (le
cc_news_175_Having a ball: Seniors two-ste,the,intermediate,other,4,The Cathy Erickson Band played old tunes from the '60s and '70s
cc_news_175_Having a ball: Seniors two-ste,Parkwood,advanced,other,3,"Parkwood puts on various events such as the Valentine's Day Dance and Social, which is always a big "
cc_news_176_Port: Let’s start giving polit,the,intermediate,other,4,You can read the rest of this story by clicking here
cc_news_176_Port: Let’s start giving polit,Regardless,advanced,other,1,"Regardless, the Forum‘s premature honors aren’t his fault"
cc_news_176_Port: Let’s start giving polit,in,basic,other,12,"But in terms of governing he hasn’t, you know, done anything"
cc_news_177_Grieving for America on the 4t,Grieving,advanced,other,1,Grieving for America on the 4th of July Best of One Foot Tsunami Read a random selection from OFT's 
cc_news_177_Grieving for America on the 4t,America,advanced,other,1,Grieving for America on the 4th of July Best of One Foot Tsunami Read a random selection from OFT's 
cc_news_177_Grieving for America on the 4t,selection,advanced,other,1,Grieving for America on the 4th of July Best of One Foot Tsunami Read a random selection from OFT's 
"cc_news_178_The Razor and Blades Model, Ap",The,intermediate,other,3,"The Razor and Blades Model, Applied to Mattresses Best of One Foot Tsunami Read a random selection f"
"cc_news_178_The Razor and Blades Model, Ap",and,intermediate,other,3,"The Razor and Blades Model, Applied to Mattresses Best of One Foot Tsunami Read a random selection f"
"cc_news_178_The Razor and Blades Model, Ap",Applied,advanced,other,1,"The Razor and Blades Model, Applied to Mattresses Best of One Foot Tsunami Read a random selection f"
cc_news_179_ACT UP At 30: Reinvigorated Fo,FIGHT,advanced,technical_term,2,"It became an iconic backdrop to the group's chant for ""ACT UP, FIGHT BACK, FIGHT AIDS"
cc_news_179_ACT UP At 30: Reinvigorated Fo,ACT,advanced,technical_term,20,"ACT UP had committees on health, research, PR, housing, and more"
cc_news_179_ACT UP At 30: Reinvigorated Fo,UP,advanced,technical_term,20,"ACT UP had committees on health, research, PR, housing, and more"
cc_news_179_ACT UP At 30: Reinvigorated Fo,activists,advanced,other,4,Helping to guide these actions are veteran activists with the AIDS Coalition to Unleash Power — bett
cc_news_179_ACT UP At 30: Reinvigorated Fo,HIV,advanced,technical_term,2,""" While ACT UP's activism centered on an array of complex issues, the central focus of HIV and AIDS "
cc_news_179_ACT UP At 30: Reinvigorated Fo,AIDS,advanced,technical_term,7,"It became an iconic backdrop to the group's chant for ""ACT UP, FIGHT BACK, FIGHT AIDS"
cc_news_179_ACT UP At 30: Reinvigorated Fo,protests,advanced,other,6,"While ACT UP is best known for its direct action protests, the group's potency came from a clear-eye"
"cc_news_180_In Germany, Churchgoers Are En",Twitter,basic,other,8,"Back in Magdeburg, the Twitter service is in full swing"
"cc_news_180_In Germany, Churchgoers Are En",Reimann,intermediate,other,3,Pastor Ralf Peter Reimann says it's an experiment
"cc_news_180_In Germany, Churchgoers Are En",Germany,intermediate,other,4,"In Germany, Churchgoers Are Encouraged To Tweet From The Pews In Germany this year, the Protestant c"
"cc_news_180_In Germany, Churchgoers Are En",pamphlets,advanced,other,3,""" Luther's supporters printed his radical ideas in pamphlets"
"cc_news_181_In Portugal, Drug Use Is Treat",heroin,basic,other,6,She lost three children to heroin in the 1990s
