question,answer,question_type,source_chunk_id,doc_id,dataset_type,chunk_idx
How can a macOS user enable full-disk encryption with FileVault 2?,Users running OS X 10.7 (Lion) or later can enable FileVault 2 by opening System Preferences and clicking the Turn On FileVault 2 button to encrypt the whole disk.,application,chunk_5,cc_news_36_Apple's FileVault 2 encryption,cc_news,5
Who may decrypt a drive after FileVault 2 is enabled?,Only the administrative user account that enabled FileVault 2 and anyone holding the master recovery key can decrypt the drive's contents.,fact,chunk_6,cc_news_36_Apple's FileVault 2 encryption,cc_news,6
Which versions of macOS support FileVault 2 according to the text?,FileVault 2 is available to users running OS X 10.7 (Lion) or later up through macOS 10.13 (High Sierra) as described in the text.,fact,chunk_6,cc_news_36_Apple's FileVault 2 encryption,cc_news,6
What is the difference between enabling FileVault 2 as a user and having administrators manage it?,"A user can enable FileVault 2 via System Preferences for their device, whereas administrators can centrally enable it during deployment and implement institutional recovery keys and policies via Profile Manager or scripts.",comparison,chunk_6,cc_news_36_Apple's FileVault 2 encryption,cc_news,6
"If attackers copy encrypted data from a disk, why might they still be unable to use it?","Even with a copied disk image, attackers cannot read or use the data without the decryption key, and cracking a properly implemented, modern encryption algorithm is typically very difficult.",reason,chunk_7,cc_news_36_Apple's FileVault 2 encryption,cc_news,7
How does FileVault 2 work with Time Machine backups?,"FileVault 2-encrypted data is backed up seamlessly with Time Machine, allowing automated backup sets of encrypted volumes.",application,chunk_7,cc_news_36_Apple's FileVault 2 encryption,cc_news,7
What are some pros of using FileVault 2 listed in the text?,"Pros include that it's a native Apple solution designed for Apple computers, supports legacy hardware, can be deployed locally or centrally, provides whole-disk protection for current and future data, and integrates with Time Machine backups.",fact,chunk_7,cc_news_36_Apple's FileVault 2 encryption,cc_news,7
What cipher mode and key parameters does FileVault 2 use for encryption?,FileVault 2 uses the XTS block-cipher chain mode based on the AES algorithm with 128-bit blocks and a 256-bit key.,fact,chunk_8,cc_news_36_Apple's FileVault 2 encryption,cc_news,8
Which user accounts can unlock disks encrypted with FileVault 2?,"Disks must be unlocked by accounts that are ""unlock enabled,"" typically accounts with administrative privileges, preventing non-admin accounts from accessing the disk until it is unlocked.",fact,chunk_8,cc_news_36_Apple's FileVault 2 encryption,cc_news,8
Why are non-admin accounts unable to access FileVault 2-encrypted disks before unlocking?,"Because FileVault 2 requires the disk to be decrypted by an ""unlock enabled"" (usually admin) account first, which prevents non-admin accounts from accessing the encrypted contents regardless of ACLs.",reason,chunk_8,cc_news_36_Apple's FileVault 2 encryption,cc_news,8
What is the main difference between Legacy FileVault (FileVault 1) and FileVault 2?,"Legacy FileVault (FileVault 1) encrypts only a user's home folder, whereas FileVault 2 performs whole-disk encryption.",comparison,chunk_9,cc_news_36_Apple's FileVault 2 encryption,cc_news,9
How does enabling FileVault 2 typically affect I/O performance?,Enabling FileVault 2 can reduce I/O performance by approximately 20–30% on modern CPUs and has a noticeably worse impact on older processors.,fact,chunk_9,cc_news_36_Apple's FileVault 2 encryption,cc_news,9
How must Time Machine be configured to back up FileVault 2-encrypted data on the fly?,"On-the-fly backups require the destination to be a Time Machine Server (which requires macOS Server); otherwise, encrypted data can only be backed up with Time Machine when a user is logged off.",application,chunk_9,cc_news_36_Apple's FileVault 2 encryption,cc_news,9
What are the consequences if the FileVault 2 passphrase (end-user password) is compromised?,"Because the encryption passphrase is the same as the end-user's password that enabled FileVault 2, compromising the password can allow the disk to be decrypted and the data to be exposed.",fact,chunk_10,cc_news_36_Apple's FileVault 2 encryption,cc_news,10
Can individual files or folders be encrypted on the fly with FileVault 2?,No; FileVault 2 does not support encrypting individual files or folders on the fly—only entire local disks or FileVault 2-encrypted volumes may be encrypted in their entirety.,comparison,chunk_10,cc_news_36_Apple's FileVault 2 encryption,cc_news,10
What is VeraCrypt and what encryption capabilities does it offer compared to FileVault 2?,"VeraCrypt is a free, open-source, cross-platform disk encryption tool derived from TrueCrypt that can create encrypted containers, encrypt entire disks, partitions, or removable devices, and provides real-time on-the-fly encryption (optionally hardware-accelerated).",application,chunk_10,cc_news_36_Apple's FileVault 2 encryption,cc_news,10
What encryption algorithm and mode does BitLocker use by default?,By default BitLocker uses AES encryption with XTS mode and 128-bit or 256-bit keys.,fact,chunk_11,cc_news_36_Apple's FileVault 2 encryption,cc_news,11
Why is using a TPM module recommended with BitLocker?,"A TPM helps ensure the integrity of the trusted boot path, which prevents many physical attacks and boot-sector malware from compromising data.",reason,chunk_11,cc_news_36_Apple's FileVault 2 encryption,cc_news,11
How does Active Directory integration help recover BitLocker-encrypted data?,"BitLocker supports key escrow in Active Directory, allowing the recovery key to be stored in a user account so administrators can retrieve it to recover data.",application,chunk_11,cc_news_36_Apple's FileVault 2 encryption,cc_news,11
"On what earlier program is GnuPG based, and how does it differ from the Symantec version?","GnuPG is based on the PGP program created by Phil Zimmermann; unlike Symantec's offering, GnuPG is completely free software and part of the GNU Project.",fact,chunk_12,cc_news_36_Apple's FileVault 2 encryption,cc_news,12
What hybrid encryption approach does GnuPG use and why?,GnuPG uses hybrid encryption: symmetric-key cryptography for performance and public-key cryptography to simplify secure key exchange.,fact,chunk_12,cc_news_36_Apple's FileVault 2 encryption,cc_news,12
